	topicCategory	ids_found_via_regex	ids_found_via_algorithm	ids_matching_both	regex_percent_pos	algo_percent_pos	ids_in_algo_not_regex	ids_in_regex_not_algo	algo_id_list	algo_not_in_reg	regex_id_list	regex_not_in_algo
0	Pathology/Radiology	117	382	84	0.717948717948718	0.2198952879581152	298	33	['NCT04409275', 'NCT04468386', 'NCT04359459', 'CTRI/2020/07/026469', 'NCT04492943', 'NCT04386551', 'NCT04346056', 'ISRCTN86124626', 'NCT04401241', 'TCTR20210319001', 'NCT04611841', 'NCT04368221', 'CTRI/2021/02/030950', 'NCT04441814', 'NCT04678024', 'NCT04750369', 'NCT04390269', 'NCT04342702', 'NCT04779983', 'NCT04494893', 'NCT04370275', 'NCT04351646', 'NCT04487119', 'NCT04453527', 'NCT04511429', 'NCT04494776', 'NCT04424446', 'CTRI/2020/09/028089', 'NCT04441502', 'NCT04728919', 'NCT04598620', 'CTRI/2020/08/027458', 'NCT04742569', 'CTRI/2021/03/031616', 'NCT04467008', 'NCT04847804', 'NCT04623047', 'NCT04618861', 'NCT04386395', 'NCT04610554', 'CTRI/2021/01/030661', 'NCT04388436', 'NCT04427280', 'NCT04361786', 'CTRI/2020/08/027460', 'ISRCTN13990999', 'NCT04799444', 'EUCTR2020-002230-32-GB', 'NCT04401449', 'NCT04724707', 'NCT04401436', 'CTRI/2020/11/029266', 'NCT04817397', 'NCT04739345', 'NCT04681040', 'NCT04364698', 'NCT04393974', 'NCT04840940', 'NCT04643548', 'NCT04544878', 'NCT04568148', 'NCT04690816', 'ChiCTR2000030919', 'ChiCTR2000033782', 'NCT04761913', 'NCT04372199', 'ChiCTR2000029957', 'NCT04385069', 'NCT04371289', 'ChiCTR2000029758', 'NCT04414059', 'NCT04358029', 'NCT04830683', 'NCT04394884', 'NCT04412551', 'NCT04355871', 'NCT04623177', 'NCT04372472', 'NCT04324684', 'NCT04331886', 'NCT04457505', 'NCT04375670', 'NCT04473300', 'NCT04594785', 'NCT04619693', 'NCT04408365', 'ChiCTR2000029839', 'NCT04354584', 'NCT04406688', 'NCT04316949', 'NCT04456075', 'EUCTR2020-002225-29-FR', 'EUCTR2020-001379-34-ES', 'EUCTR2020-002114-40-FR', 'ChiCTR2000029865', 'NCT04346043', 'NCT04367792', 'NCT04485364', 'ChiCTR2000029559', 'EUCTR2020-001457-43-FR', 'NCT04668313', 'NCT04325412', 'NCT04682093', 'NCT04488562', 'NCT04522076', 'NCT04335162', 'NCT04513210', 'NCT04435327', 'NCT04385160', 'NCT04381286', 'NCT04385004', 'NCT04520815', 'NCT04344002', 'NCT04362969', 'NCT04285801', 'NCT04507230', 'NCT04339387', 'NCT04432961', 'NCT04713852', 'NCT04758039', 'NCT04587323', 'NCT04452942', 'NCT04371562', 'NCT04338932', 'NCT04403607', 'NCT04442789', 'NCT04527497', 'NCT04569851', 'NCT04789460', 'NCT04376905', 'NCT04578197', 'NCT04459364', 'NCT04414410', 'NCT04779359', 'NCT04435457', 'CTRI/2020/12/030049', 'NCT04827160', 'NCT04388813', 'NCT04434157', 'NCT04377035', 'NCT04359693', 'NCT04386083', 'NCT04438993', 'NCT04538495', 'NCT04366921', 'NCT04397939', 'NCT04628195', 'NCT04747366', 'NCT04789395', 'NCT04487769', 'NCT04368975', 'NCT04403932', 'NCT04784546', 'NCT04355715', 'NCT04503057', 'NCT04366765', 'NCT04347460', 'NCT04459637', 'NCT04420312', 'NCT04386720', 'NCT04462367', 'NCT04347824', 'NCT04390555', 'NCT03620409', 'NCT04710836', 'NCT04747769', 'NCT04761107', 'NCT04416438', 'NCT04373486', 'ChiCTR2000033830', 'ChiCTR2000030003', 'ChiCTR2000031356', 'ChiCTR2000030933', 'ChiCTR2000029735', 'NCT04481620', 'ChiCTR2000031245', 'NCT04365634', 'CTRI/2020/12/029733', 'NL8497', 'RBR-8z7v5wc', 'ChiCTR2000029952', 'ChiCTR2000030519', 'NCT04380792', 'NCT04459351', 'ChiCTR2000031930', 'ChiCTR2000030283', 'NCT04272710', 'NCT04716023', 'ChiCTR2000030552', 'ChiCTR2000030932', 'ChiCTR2000031227', 'ChiCTR2000030464', 'ChiCTR2000030812', 'CTRI/2020/09/028087', 'CTRI/2020/04/024776', 'NCT04279795', 'CTRI/2020/10/028525', 'NCT04362930', 'CTRI/2020/09/028049', 'JPRN-UMIN000041402', 'NCT04279899', 'NCT04314232', 'NCT04420468', 'ChiCTR2000030021', 'ISRCTN14376817', 'CTRI/2021/02/030947', 'ChiCTR2000030931', 'CTRI/2020/12/029970', 'NCT04786197', 'ChiCTR2000033780', 'ChiCTR2000030751', 'NCT04531735', 'ChiCTR2000034781', 'CTRI/2020/08/027103', 'ChiCTR2000029734', 'CTRI/2020/12/029981', 'NCT04653857', 'NCT04690829', 'ChiCTR2000032161', 'ChiCTR2000030574', 'NCT03256773', 'ChiCTR2000032476', 'NCT04750330', 'RBR-7y8j2bs', 'NCT04794361', 'ChiCTR2000030032', 'ChiCTR2000033190', 'ChiCTR2000031199', 'NCT04466982', 'ChiCTR2000031296', 'NCT04624503', 'CTRI/2020/10/028523', 'ChiCTR2000029959', 'ChiCTR2000031198', 'ChiCTR2000031187', 'CTRI/2020/12/029773', 'ChiCTR2000029430', 'ISRCTN12394803', 'ChiCTR2000030257', 'ChiCTR2000029579', 'NCT04754633', 'NCT04525443', 'CTRI/2020/07/026351', 'ChiCTR2000033872', 'NCT04394026', 'NCT04456101', 'ChiCTR2000030542', 'ChiCTR2000031214', 'NCT04318301', 'NL9247', 'CTRI/2020/08/027395', 'ChiCTR2000032009', 'CTRI/2020/12/029761', 'NCT04455347', 'JPRN-UMIN000042477', 'ChiCTR2000029764', 'CTRI/2021/01/030197', 'ChiCTR2000033580', 'NCT04834934', 'NCT04560608', 'NCT04404244', 'NCT04794062', 'ChiCTR2000033347', 'NCT04496128', 'ChiCTR2000030722', 'CTRI/2020/07/026472', 'CTRI/2020/08/027189', 'ChiCTR2000031301', 'NL8544', 'CTRI/2020/07/026698', 'NCT04385212', 'ChiCTR2000030941', 'CTRI/2021/01/030604', 'CTRI/2020/05/025345', 'CTRI/2020/12/030053', 'ChiCTR2000031163', 'ChiCTR2000030597', 'CTRI/2021/01/030364', 'ChiCTR2000030961', 'ChiCTR2000030095', 'CTRI/2020/11/028836', 'NCT04786249', 'ChiCTR2000031836', 'NCT04292964', 'NCT04665752', 'ChiCTR2000030543', 'ChiCTR2000029770', 'NCT04327674', 'ChiCTR2000030327', 'ChiCTR2000030784', 'CTRI/2020/05/025247', 'NCT04766294', 'IRCT20110302005952N2', 'NCT04344327', 'ChiCTR2000040628', 'CTRI/2020/08/027008', 'NCT04848831', 'ChiCTR2000031115', 'ISRCTN14810048', 'CTRI/2020/10/028372', 'NCT04353583', 'ISRCTN16865246', 'CTRI/2021/02/031472', 'RBR-7dsxsv', 'NCT04561141', 'ChiCTR2000030306', 'NCT04629222', 'CTRI/2020/12/029754', 'ChiCTR2000034798', 'NCT04292327', 'CTRI/2020/09/028156', 'NCT04423315', 'NCT04355624', 'NCT04525287', 'ChiCTR2000030830', 'ChiCTR2000030363', 'ChiCTR2000038471', 'NCT04368390', 'CTRI/2021/01/030235', 'NCT04485338', 'NL8572', 'CTRI/2020/12/029885', 'ChiCTR2000030755', 'ChiCTR2000031244', 'NCT04274621', 'CTRI/2020/07/026800', 'NCT04443179', 'NL8765', 'ChiCTR2000040179', 'NCT04640428', 'NCT04780295', 'NCT04519255', 'ChiCTR2000038609', 'ChiCTR2000030943', 'JPRN-UMIN000042424', 'ChiCTR2000031587', 'ISRCTN12154994', 'NL8498', 'ChiCTR2000030491', 'CTRI/2020/11/029004', 'NCT04359927', 'JPRN-UMIN000040617', 'NCT04815018', 'NCT04753762', 'NCT04433039', 'ChiCTR2000030863', 'CTRI/2020/11/029437', 'NCT04381351', 'CTRI/2020/12/029744', 'NCT04741178', 'NCT04441489', 'NCT04473352', 'ChiCTR2000030293', 'ChiCTR2000030739', 'CTRI/2020/12/029669', 'NCT04789447', 'NCT04756518', 'ChiCTR2000033781', 'RBR-72bg24', 'ChiCTR2000030740', 'NCT04368871', 'NCT04536285', 'ChiCTR2000030942', 'ChiCTR2000030096', 'NL8625', 'ChiCTR2000030805', 'CTRI/2020/08/027079', 'NCT04659590', 'NCT04382469', 'NCT04359914', 'ChiCTR2000030760', 'ChiCTR2000030164', 'ChiCTR2000032895', 'NCT04270383', 'ChiCTR2000029462', 'ChiCTR2000033723', 'ChiCTR2000030852', 'ChiCTR2000030042', 'IRCT20150107020592N28', 'NCT04452422', 'CTRI/2020/12/030048', 'NCT04780555']	['NCT04468386', 'NCT04359459', 'CTRI/2020/07/026469', 'NCT04492943', 'NCT04386551', 'NCT04346056', 'ISRCTN86124626', 'NCT04401241', 'TCTR20210319001', 'NCT04611841', 'NCT04368221', 'CTRI/2021/02/030950', 'NCT04441814', 'NCT04678024', 'NCT04750369', 'NCT04390269', 'NCT04342702', 'NCT04779983', 'NCT04494893', 'NCT04351646', 'NCT04453527', 'NCT04511429', 'NCT04494776', 'NCT04424446', 'CTRI/2020/09/028089', 'NCT04598620', 'CTRI/2020/08/027458', 'NCT04742569', 'CTRI/2021/03/031616', 'NCT04467008', 'NCT04847804', 'NCT04623047', 'NCT04618861', 'NCT04386395', 'CTRI/2021/01/030661', 'NCT04427280', 'NCT04361786', 'CTRI/2020/08/027460', 'ISRCTN13990999', 'EUCTR2020-002230-32-GB', 'NCT04401436', 'CTRI/2020/11/029266', 'NCT04817397', 'NCT04739345', 'NCT04681040', 'NCT04393974', 'NCT04643548', 'NCT04544878', 'NCT04568148', 'NCT04690816', 'ChiCTR2000033782', 'NCT04761913', 'NCT04372199', 'ChiCTR2000029957', 'NCT04385069', 'ChiCTR2000029758', 'NCT04414059', 'NCT04358029', 'NCT04830683', 'NCT04394884', 'NCT04355871', 'NCT04623177', 'NCT04372472', 'NCT04324684', 'NCT04331886', 'NCT04594785', 'NCT04408365', 'ChiCTR2000029839', 'NCT04354584', 'NCT04406688', 'NCT04316949', 'NCT04456075', 'EUCTR2020-002225-29-FR', 'EUCTR2020-001379-34-ES', 'EUCTR2020-002114-40-FR', 'ChiCTR2000029865', 'NCT04346043', 'NCT04485364', 'ChiCTR2000029559', 'EUCTR2020-001457-43-FR', 'NCT04682093', 'NCT04488562', 'NCT04335162', 'NCT04385160', 'NCT04381286', 'NCT04385004', 'NCT04344002', 'NCT04285801', 'NCT04507230', 'NCT04339387', 'NCT04432961', 'NCT04713852', 'NCT04587323', 'NCT04452942', 'NCT04371562', 'NCT04338932', 'NCT04527497', 'NCT04569851', 'NCT04789460', 'NCT04376905', 'NCT04578197', 'NCT04779359', 'CTRI/2020/12/030049', 'NCT04827160', 'NCT04388813', 'NCT04434157', 'NCT04359693', 'NCT04386083', 'NCT04366921', 'NCT04397939', 'NCT04368975', 'NCT04403932', 'NCT04503057', 'NCT04347460', 'NCT04459637', 'NCT04420312', 'NCT04347824', 'NCT04710836', 'NCT04747769', 'NCT04416438', 'ChiCTR2000033830', 'ChiCTR2000030003', 'ChiCTR2000031356', 'ChiCTR2000030933', 'ChiCTR2000029735', 'ChiCTR2000031245', 'NCT04365634', 'CTRI/2020/12/029733', 'RBR-8z7v5wc', 'ChiCTR2000029952', 'ChiCTR2000030519', 'NCT04459351', 'ChiCTR2000031930', 'ChiCTR2000030283', 'NCT04272710', 'ChiCTR2000030932', 'ChiCTR2000031227', 'ChiCTR2000030464', 'ChiCTR2000030812', 'CTRI/2020/09/028087', 'CTRI/2020/04/024776', 'CTRI/2020/10/028525', 'NCT04362930', 'CTRI/2020/09/028049', 'JPRN-UMIN000041402', 'NCT04279899', 'NCT04314232', 'NCT04420468', 'ChiCTR2000030021', 'ChiCTR2000030931', 'CTRI/2020/12/029970', 'NCT04786197', 'ChiCTR2000033780', 'ChiCTR2000030751', 'NCT04531735', 'ChiCTR2000034781', 'CTRI/2020/08/027103', 'ChiCTR2000029734', 'CTRI/2020/12/029981', 'NCT04690829', 'ChiCTR2000032161', 'ChiCTR2000030574', 'ChiCTR2000032476', 'RBR-7y8j2bs', 'NCT04794361', 'ChiCTR2000030032', 'ChiCTR2000033190', 'ChiCTR2000031199', 'NCT04466982', 'ChiCTR2000031296', 'CTRI/2020/10/028523', 'ChiCTR2000029959', 'ChiCTR2000031198', 'ChiCTR2000031187', 'CTRI/2020/12/029773', 'ChiCTR2000029430', 'ISRCTN12394803', 'ChiCTR2000030257', 'ChiCTR2000029579', 'ChiCTR2000033872', 'NCT04456101', 'ChiCTR2000030542', 'ChiCTR2000031214', 'NCT04318301', 'CTRI/2020/08/027395', 'ChiCTR2000032009', 'CTRI/2020/12/029761', 'NCT04455347', 'JPRN-UMIN000042477', 'ChiCTR2000029764', 'CTRI/2021/01/030197', 'ChiCTR2000033580', 'NCT04834934', 'NCT04560608', 'NCT04404244', 'ChiCTR2000033347', 'NCT04496128', 'ChiCTR2000030722', 'CTRI/2020/07/026472', 'CTRI/2020/08/027189', 'ChiCTR2000031301', 'NCT04385212', 'ChiCTR2000030941', 'CTRI/2021/01/030604', 'CTRI/2020/05/025345', 'CTRI/2020/12/030053', 'ChiCTR2000031163', 'ChiCTR2000030597', 'CTRI/2021/01/030364', 'ChiCTR2000030961', 'ChiCTR2000030095', 'CTRI/2020/11/028836', 'NCT04786249', 'ChiCTR2000031836', 'NCT04292964', 'ChiCTR2000030543', 'ChiCTR2000029770', 'ChiCTR2000030327', 'ChiCTR2000030784', 'CTRI/2020/05/025247', 'NCT04766294', 'IRCT20110302005952N2', 'ChiCTR2000040628', 'CTRI/2020/08/027008', 'NCT04848831', 'ChiCTR2000031115', 'ISRCTN14810048', 'CTRI/2020/10/028372', 'NCT04353583', 'ISRCTN16865246', 'CTRI/2021/02/031472', 'NCT04561141', 'ChiCTR2000030306', 'CTRI/2020/12/029754', 'ChiCTR2000034798', 'NCT04292327', 'NCT04423315', 'NCT04355624', 'NCT04525287', 'ChiCTR2000030830', 'ChiCTR2000030363', 'ChiCTR2000038471', 'NCT04368390', 'CTRI/2021/01/030235', 'NCT04485338', 'NL8572', 'CTRI/2020/12/029885', 'ChiCTR2000030755', 'ChiCTR2000031244', 'NCT04274621', 'CTRI/2020/07/026800', 'NCT04443179', 'NL8765', 'ChiCTR2000040179', 'NCT04780295', 'ChiCTR2000038609', 'ChiCTR2000030943', 'JPRN-UMIN000042424', 'ChiCTR2000031587', 'ISRCTN12154994', 'ChiCTR2000030491', 'CTRI/2020/11/029004', 'NCT04359927', 'JPRN-UMIN000040617', 'NCT04815018', 'NCT04433039', 'ChiCTR2000030863', 'CTRI/2020/11/029437', 'NCT04381351', 'CTRI/2020/12/029744', 'NCT04741178', 'NCT04441489', 'NCT04473352', 'ChiCTR2000030293', 'ChiCTR2000030739', 'NCT04756518', 'ChiCTR2000033781', 'RBR-72bg24', 'ChiCTR2000030740', 'NCT04368871', 'NCT04536285', 'ChiCTR2000030942', 'ChiCTR2000030096', 'NL8625', 'ChiCTR2000030805', 'CTRI/2020/08/027079', 'NCT04359914', 'ChiCTR2000030760', 'ChiCTR2000030164', 'ChiCTR2000032895', 'NCT04270383', 'ChiCTR2000029462', 'ChiCTR2000033723', 'ChiCTR2000030852', 'ChiCTR2000030042', 'IRCT20150107020592N28', 'CTRI/2020/12/030048', 'NCT04780555']	['NCT04348240', 'NCT04853316', 'CTRI/2020/09/028045', 'CTRI/2020/07/026715', 'JPRN-UMIN000043830', 'NCT04783584', 'CTRI/2020/09/027614', 'NCT04769154', 'ChiCTR2000038827', 'CTRI/2020/07/026431', 'NCT04374513', 'CTRI/2020/10/028569', 'ISRCTN12833010', 'CTRI/2020/05/024984', 'NCT04497753', 'NCT04548505', 'CTRI/2021/01/030826', 'CTRI/2021/03/031668', 'NCT04513964', 'NCT04556630', 'NCT04568005', 'RBR-2xxrrq', 'CTRI/2020/10/028256', 'ACTRN12620000617965', 'CTRI/2020/05/025248', 'NCT04497675', 'NCT04508959', 'NCT04466462', 'NCT04422522', 'NCT04691609', 'NCT04482205', 'NCT04397848', 'CTRI/2020/12/029584', 'NCT04449094', 'NCT04413877', 'NCT04401072', 'ISRCTN77941736', 'NCT04832867', 'CTRI/2020/08/027050', 'NCT04363671', 'NCT04385862', 'NL8577', 'CTRI/2020/11/029350', 'NL8501', 'NCT04400448', 'NCT04849611', 'CTRI/2020/11/029009', 'CTRI/2020/07/026338', 'CTRI/2020/08/027112', 'NCT04668313', 'NCT04686747', 'NCT04420286', 'NCT04646551', 'JPRN-UMIN000040401', 'NCT04401371', 'ISRCTN99248812', 'NCT04668937', 'NCT04477213', 'NCT04473547', 'CTRI/2021/02/031375', 'NCT04401098', 'NCT04352699', 'NCT04444661', 'NCT04422769', 'NCT04357886', 'NCT04443803', 'NCT04402229', 'NCT03786315', 'CTRI/2020/12/030044', 'NCT04632615', 'NCT04409951', 'ISRCTN15254871', 'CTRI/2020/07/026473', 'NCT04779775', 'NCT04398043', 'JPRN-UMIN000040409', 'ChiCTR2000030330', 'ChiCTR2000034519', 'NCT04752553', 'NCT04384406', 'ChiCTR2000031589', 'NCT04354519', 'NCT04498546', 'NCT04491227', 'NCT04739540', 'NCT04592510', 'NCT04348214', 'NCT04503434', 'NL8836', 'ChiCTR2000038255', 'NCT04343404', 'NCT04679168', 'NCT04402905', 'CTRI/2020/05/024985', 'CTRI/2020/06/026047', 'NCT04370197', 'CTRI/2020/10/028580', 'NCT04686565', 'ChiCTR2000032743', 'NCT04769349', 'CTRI/2020/06/025917', 'CTRI/2020/05/025495', 'NCT04842175', 'NCT04451993', 'NCT04512300', 'NCT04559542', 'NCT04695457', 'ISRCTN17941313', 'CTRI/2020/07/026796', 'NCT04639427', 'NCT04474028', 'CTRI/2020/05/025091']	['NCT01306084', 'NCT04787588', 'NCT04348240', 'NCT01087333', 'NCT04406038', 'NCT04714333', 'NCT04598347', 'NCT04830852', 'NCT03226886', 'NCT04445441', 'NCT04357314', 'NCT04659135', 'ChiCTR2000039640', 'CTRI/2020/09/028086', 'NCT04456556', 'NCT04435041', 'ChiCTR2000034519', 'NCT04753632', 'NCT04542512', 'NCT04547218', 'NCT04649957', 'NCT04851808', 'NCT04406233', 'NCT04506528', 'RBR-43hbks', 'NCT04412460', 'CTRI/2021/03/032135', 'NCT04371744', 'NCT04422574', 'NCT04605965', 'NCT02656381', 'NL8543', 'NCT04725097']
